Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                                 293             std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::reserve(unsigned long long) <cycle 1> [560]
                                 293             std::vector<std::future<sf::Image>, std::allocator<std::future<sf::Image> > >::~vector() <cycle 1> [562]
-----------------------------------------------
                                                 <spontaneous>
[4]      5.5    0.00    0.00                 std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, {lambda()#1}, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&>(std::_Sp_make_shared_tag, std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>*, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&, {lambda()#1}&&, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&) [4]
                0.00    0.00    6815/124609      main <cycle 1> [101]
                0.00    0.00     852/6850        operator new(unsigned long long, void*) [213]
                0.00    0.00     850/6042        std::allocator<int> const& std::forward<std::allocator<int> const&>(std::remove_reference<std::allocator<int> const&>::type&) [214]
                0.00    0.00     847/2551        std::allocator<int>::~allocator() [276]
                0.00    0.00     845/1705        std::allocator<int>::allocator(std::allocator<int> const&) [345]
                0.00    0.00     843/843         std::remove_reference<std::allocator<int> const&>::type&& std::move<std::allocator<int> const&>(std::allocator<int> const&) [493]
-----------------------------------------------
                                                 <spontaneous>
[5]      4.2    0.00    0.00                 std::_Sp_counted_ptr_inplace<std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [5]
                0.00    0.00    5227/124609      main <cycle 1> [101]
-----------------------------------------------
                                                 <spontaneous>
[6]      4.1    0.00    0.00                 std::future<decltype ({parm#1}())> ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}) [6]
                0.00    0.00    3470/124609      main <cycle 1> [101]
                0.00    0.00     834/3437        std::shared_ptr<std::packaged_task<sf::Image ()> >::~shared_ptr() [9]
                0.00    0.00     840/840         std::packaged_task<sf::Image ()>::get_future() [75]
                0.00    0.00     876/3293        std::unique_lock<std::mutex>::~unique_lock() [253]
                0.00    0.00     858/858         std::shared_ptr<std::packaged_task<sf::Image ()> >::shared_ptr(std::shared_ptr<std::packaged_task<sf::Image ()> > const&) [456]
                0.00    0.00     844/3346        std::unique_lock<std::mutex>::unique_lock(std::mutex&) [251]
                0.00    0.00     816/816         std::__shared_ptr_access<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [512]
-----------------------------------------------
                                                 <spontaneous>
[7]      2.8    0.00    0.00                 void __gnu_cxx::new_allocator<std::function<void ()> >::construct<std::function<void ()>, ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1})::{lambda()#1}>(std::future<decltype ({parm#1}())>*, ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1})::{lambda()#1}&&) [7]
                0.00    0.00    3471/124609      main <cycle 1> [101]
                0.00    0.00     865/6850        operator new(unsigned long long, void*) [213]
-----------------------------------------------
                0.00    0.00    3451/3451        std::shared_ptr<std::packaged_task<sf::Image ()> >::~shared_ptr() [9]
[8]      2.8    0.00    0.00    3451         std::__shared_ptr<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [8]
                0.00    0.00    3452/124609      std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() <cycle 1> [208]
-----------------------------------------------
                0.00    0.00     834/3437        std::future<decltype ({parm#1}())> ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}) [6]
                0.00    0.00    2603/3437        ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1})::{lambda()#1}::~future() [14]
[9]      2.8    0.00    0.00    3437         std::shared_ptr<std::packaged_task<sf::Image ()> >::~shared_ptr() [9]
                0.00    0.00    3451/3451        std::__shared_ptr<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [8]
-----------------------------------------------
                                                 <spontaneous>
[10]     2.8    0.00    0.00                 std::_Sp_counted_ptr_inplace<std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<{lambda()#1}, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, {lambda()#1}&&, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&) [10]
                0.00    0.00    3440/124609      main <cycle 1> [101]
                0.00    0.00     862/6042        std::allocator<int> const& std::forward<std::allocator<int> const&>(std::remove_reference<std::allocator<int> const&>::type&) [214]
                0.00    0.00     860/1705        std::allocator<int>::allocator(std::allocator<int> const&) [345]
                0.00    0.00     857/2551        std::allocator<int>::~allocator() [276]
                0.00    0.00     856/1727        std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base() [307]
-----------------------------------------------
                                                 <spontaneous>
[11]     2.8    0.00    0.00                 std::shared_ptr<std::__future_base::_Task_state_base<sf::Image ()> > std::__create_task_state<sf::Image (), RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int> >(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}&&, std::allocator<int> const&) [11]
                0.00    0.00    3429/124609      main <cycle 1> [101]
-----------------------------------------------
                                                 <spontaneous>
[12]     2.4    0.00    0.00                 std::__shared_ptr<std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, {lambda()#1}, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&>(std::_Sp_make_shared_tag, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&, {lambda()#1}&&, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1} const&) [12]
                0.00    0.00    2582/124609      main <cycle 1> [101]
                0.00    0.00     853/1700        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const [71]
                0.00    0.00     868/6042        std::allocator<int> const& std::forward<std::allocator<int> const&>(std::remove_reference<std::allocator<int> const&>::type&) [214]
-----------------------------------------------
                                                 <spontaneous>
[13]     2.1    0.00    0.00                 std::_Sp_counted_ptr_inplace<std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [13]
                0.00    0.00    2622/124609      main <cycle 1> [101]
-----------------------------------------------
                                                 <spontaneous>
[14]     2.1    0.00    0.00                 ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1})::{lambda()#1}::~future() [14]
                0.00    0.00    2603/3437        std::shared_ptr<std::packaged_task<sf::Image ()> >::~shared_ptr() [9]
-----------------------------------------------
                                                 <spontaneous>
[15]     2.1    0.00    0.00                 std::function<void ()>::function<ThreadPool::submit<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1})::{lambda()#1}, void, void>(std::future<decltype ({parm#1}())>) [15]
                0.00    0.00    2606/124609      main <cycle 1> [101]
                0.00    0.00     869/3335        std::_Function_base::_Function_base() [252]
-----------------------------------------------
                                                 <spontaneous>
[16]     2.1    0.00    0.00                 __gnu_cxx::__aligned_buffer<std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()> >::_M_ptr() [16]
                0.00    0.00    2595/124609      main <cycle 1> [101]
-----------------------------------------------
                                                 <spontaneous>
[17]     2.1    0.00    0.00                 std::_Sp_counted_ptr_inplace<std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [17]
                0.00    0.00    2592/124609      main <cycle 1> [101]
-----------------------------------------------
                                                 <spontaneous>
[18]     2.1    0.00    0.00                 _ZNSt14_Function_base13_Base_managerIZN10ThreadPool6submitIZN13RaycastEngine12multi_renderERN2sf12RenderWindowEEUlvE_EESt6futureIDTclfp_EEET_EUlvE_E15_M_init_functorERSt9_Any_dataOSC_St17integral_constantIbLb0EE [18]
                0.00    0.00    2582/124609      main <cycle 1> [101]
-----------------------------------------------
                                                 <spontaneous>
[19]     1.9    0.00    0.00                 std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>::function<std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>::_M_run()::{lambda()#1}, sf::Image>, void, void>(std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<sf::Image>, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}, std::allocator<int>, sf::Image ()>::_M_run()::{lambda()#1}, sf::Image>) [19]
                0.00    0.00    2401/124609      main <cycle 1> [101]
                0.00    0.00     808/3335        std::_Function_base::_Function_base() [252]
-----------------------------------------------
                                                 <spontaneous>
[20]     1.7    0.00    0.00                 std::__shared_ptr<std::packaged_task<sf::Image ()>, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<std::packaged_task<sf::Image ()> >, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}>(std::_Sp_make_shared_tag, std::allocator<std::packaged_task<sf::Image ()> > const&, RaycastEngine::multi_render(sf::RenderWindow&)::{lambda()#1}&&) [20]
